data: x, p, v, rho
left rarefaction, right shock
-0.384088 3 0 1
-0.383988 3 0 1
-0.383888 3 0 1
-0.383788 3 0 1
-0.383688 3 0 1
-0.383588 3 0 1
-0.383488 3 0 1
-0.383388 3 0 1
-0.383288 3 0 1
-0.383188 3 0 1
-0.383088 3 0 1
-0.382988 3 0 1
-0.382888 3 0 1
-0.382788 3 0 1
-0.382688 3 0 1
-0.382588 3 0 1
-0.382488 3 0 1
-0.382388 3 0 1
-0.382288 3 0 1
-0.382188 3 0 1
-0.382088 3 0 1
-0.381988 3 0 1
-0.381888 3 0 1
-0.381788 3 0 1
-0.381688 3 0 1
-0.381588 3 0 1
-0.381488 3 0 1
-0.381388 3 0 1
-0.381288 3 0 1
-0.381188 3 0 1
-0.381088 3 0 1
-0.380988 3 0 1
-0.380888 3 0 1
-0.380788 3 0 1
-0.380688 3 0 1
-0.380588 3 0 1
-0.380488 3 0 1
-0.380388 3 0 1
-0.380288 3 0 1
-0.380188 3 0 1
-0.380088 3 0 1
-0.379988 3 0 1
-0.379888 3 0 1
-0.379788 3 0 1
-0.379688 3 0 1
-0.379588 3 0 1
-0.379488 3 0 1
-0.379388 3 0 1
-0.379288 3 0 1
-0.379188 3 0 1
-0.379088 3 0 1
-0.378988 3 0 1
-0.378888 3 0 1
-0.378788 3 0 1
-0.378688 3 0 1
-0.378588 3 0 1
-0.378488 3 0 1
-0.378388 3 0 1
-0.378288 3 0 1
-0.378188 3 0 1
-0.378088 3 0 1
-0.377988 3 0 1
-0.377888 3 0 1
-0.377788 3 0 1
-0.377688 3 0 1
-0.377588 3 0 1
-0.377488 3 0 1
-0.377388 3 0 1
-0.377288 3 0 1
-0.377188 3 0 1
-0.377088 3 0 1
-0.376988 3 0 1
-0.376888 3 0 1
-0.376788 3 0 1
-0.376688 3 0 1
-0.376588 3 0 1
-0.376488 3 0 1
-0.376388 3 0 1
-0.376288 3 0 1
-0.376188 3 0 1
-0.376088 3 0 1
-0.375988 3 0 1
-0.375888 3 0 1
-0.375788 3 0 1
-0.375688 3 0 1
-0.375588 3 0 1
-0.375488 3 0 1
-0.375388 3 0 1
-0.375288 3 0 1
-0.375188 3 0 1
-0.375088 3 0 1
-0.374987 3 0 1
-0.374887 3 0 1
-0.374787 3 0 1
-0.374687 3 0 1
-0.374587 3 0 1
-0.374487 3 0 1
-0.374387 3 0 1
-0.374287 3 0 1
-0.374187 3 0 1
-0.374087 3 0 1
-0.373987 3 0 1
-0.373887 3 0 1
-0.373787 3 0 1
-0.373687 3 0 1
-0.373587 3 0 1
-0.373487 3 0 1
-0.373387 3 0 1
-0.373287 3 0 1
-0.373187 3 0 1
-0.373087 3 0 1
-0.372987 3 0 1
-0.372887 3 0 1
-0.372787 3 0 1
-0.372687 3 0 1
-0.372587 3 0 1
-0.372487 3 0 1
-0.372387 3 0 1
-0.372287 3 0 1
-0.372187 3 0 1
-0.372087 3 0 1
-0.371987 3 0 1
-0.371887 3 0 1
-0.371787 3 0 1
-0.371687 3 0 1
-0.371587 3 0 1
-0.371487 3 0 1
-0.371387 3 0 1
-0.371287 3 0 1
-0.371187 3 0 1
-0.371087 3 0 1
-0.370987 3 0 1
-0.370887 3 0 1
-0.370787 3 0 1
-0.370687 3 0 1
-0.370587 3 0 1
-0.370487 3 0 1
-0.370387 3 0 1
-0.370287 3 0 1
-0.370187 3 0 1
-0.370087 3 0 1
-0.369987 3 0 1
-0.369887 3 0 1
-0.369787 3 0 1
-0.369687 3 0 1
-0.369587 3 0 1
-0.369487 3 0 1
-0.369387 3 0 1
-0.369287 3 0 1
-0.369187 3 0 1
-0.369087 3 0 1
-0.368987 3 0 1
-0.368887 3 0 1
-0.368787 3 0 1
-0.368687 3 0 1
-0.368587 3 0 1
-0.368487 3 0 1
-0.368387 3 0 1
-0.368287 3 0 1
-0.368187 3 0 1
-0.368087 3 0 1
-0.367987 3 0 1
-0.367887 3 0 1
-0.367787 3 0 1
-0.367687 3 0 1
-0.367587 3 0 1
-0.367487 3 0 1
-0.367387 3 0 1
-0.367287 3 0 1
-0.367187 3 0 1
-0.367087 3 0 1
-0.366987 3 0 1
-0.366887 3 0 1
-0.366787 3 0 1
-0.366687 3 0 1
-0.366587 3 0 1
-0.366487 3 0 1
-0.366387 3 0 1
-0.366287 3 0 1
-0.366187 3 0 1
-0.366087 3 0 1
-0.365987 3 0 1
-0.365887 3 0 1
-0.365787 3 0 1
-0.365687 3 0 1
-0.365587 3 0 1
-0.365487 3 0 1
-0.365387 3 0 1
-0.365287 3 0 1
-0.365187 3 0 1
-0.365087 3 0 1
-0.364986 3 0 1
-0.364886 3 0 1
-0.364786 3 0 1
-0.364686 3 0 1
-0.364586 3 0 1
-0.364486 3 0 1
-0.364386 3 0 1
-0.364286 3 0 1
-0.364186 3 0 1
-0.364086 3 0 1
-0.363986 3 0 1
-0.363886 3 0 1
-0.363786 3 0 1
-0.363686 3 0 1
-0.363586 3 0 1
-0.363486 3 0 1
-0.363386 3 0 1
-0.363286 3 0 1
-0.363186 3 0 1
-0.363086 3 0 1
-0.362986 3 0 1
-0.362886 3 0 1
-0.362786 3 0 1
-0.362686 3 0 1
-0.362586 3 0 1
-0.362486 3 0 1
-0.362386 3 0 1
-0.362286 3 0 1
-0.362186 3 0 1
-0.362086 3 0 1
-0.361986 3 0 1
-0.361886 3 0 1
-0.361786 3 0 1
-0.361686 3 0 1
-0.361586 3 0 1
-0.361486 3 0 1
-0.361386 3 0 1
-0.361286 3 0 1
-0.361186 3 0 1
-0.361086 3 0 1
-0.360986 3 0 1
-0.360886 3 0 1
-0.360786 3 0 1
-0.360686 3 0 1
-0.360586 3 0 1
-0.360486 3 0 1
-0.360386 3 0 1
-0.360286 3 0 1
-0.360186 3 0 1
-0.360086 3 0 1
-0.359986 3 0 1
-0.359886 3 0 1
-0.359786 3 0 1
-0.359686 3 0 1
-0.359586 3 0 1
-0.359486 3 0 1
-0.359386 3 0 1
-0.359286 3 0 1
-0.359186 3 0 1
-0.359086 3 0 1
-0.358986 3 0 1
-0.358886 3 0 1
-0.358786 3 0 1
-0.358686 3 0 1
-0.358586 3 0 1
-0.358486 3 0 1
-0.358386 3 0 1
-0.358286 3 0 1
-0.358186 3 0 1
-0.358086 3 0 1
-0.357986 3 0 1
-0.357886 3 0 1
-0.357786 3 0 1
-0.357686 3 0 1
-0.357586 3 0 1
-0.357486 3 0 1
-0.357386 3 0 1
-0.357286 3 0 1
-0.357186 3 0 1
-0.357086 3 0 1
-0.356986 3 0 1
-0.356886 3 0 1
-0.356786 3 0 1
-0.356686 3 0 1
-0.356586 3 0 1
-0.356486 3 0 1
-0.356386 3 0 1
-0.356286 3 0 1
-0.356186 3 0 1
-0.356086 3 0 1
-0.355986 3 0 1
-0.355886 3 0 1
-0.355786 3 0 1
-0.355686 3 0 1
-0.355586 3 0 1
-0.355486 3 0 1
-0.355386 3 0 1
-0.355286 3 0 1
-0.355186 3 0 1
-0.355086 3 0 1
-0.354985 3 0 1
-0.354885 3 0 1
-0.354785 3 0 1
-0.354685 3 0 1
-0.354585 3 0 1
-0.354485 3 0 1
-0.354385 3 0 1
-0.354285 3 0 1
-0.354185 3 0 1
-0.354085 3 0 1
-0.353985 3 0 1
-0.353885 3 0 1
-0.353785 3 0 1
-0.353685 3 0 1
-0.353585 3 0 1
-0.353485 3 0 1
-0.353385 3 0 1
-0.353285 3 0 1
-0.353185 3 0 1
-0.353085 3 0 1
-0.352985 3 0 1
-0.352885 3 0 1
-0.352785 3 0 1
-0.352685 3 0 1
-0.352585 3 0 1
-0.352485 3 0 1
-0.352385 3 0 1
-0.352285 3 0 1
-0.352185 3 0 1
-0.352085 3 0 1
-0.351985 3 0 1
-0.351885 3 0 1
-0.351785 3 0 1
-0.351685 3 0 1
-0.351585 3 0 1
-0.351485 3 0 1
-0.351385 3 0 1
-0.351285 3 0 1
-0.351185 3 0 1
-0.351085 3 0 1
-0.350985 3 0 1
-0.350885 3 0 1
-0.350785 3 0 1
-0.350685 3 0 1
-0.350585 3 0 1
-0.350485 3 0 1
-0.350385 3 0 1
-0.350285 3 0 1
-0.350185 3 0 1
-0.350085 3 0 1
-0.349985 3 0 1
-0.349885 3 0 1
-0.349785 3 0 1
-0.349685 3 0 1
-0.349585 3 0 1
-0.349485 3 0 1
-0.349385 3 0 1
-0.349285 3 0 1
-0.349185 3 0 1
-0.349085 3 0 1
-0.348985 3 0 1
-0.348885 3 0 1
-0.348785 3 0 1
-0.348685 3 0 1
-0.348585 3 0 1
-0.348485 3 0 1
-0.348385 3 0 1
-0.348285 3 0 1
-0.348185 3 0 1
-0.348085 3 0 1
-0.347985 3 0 1
-0.347885 3 0 1
-0.347785 3 0 1
-0.347685 3 0 1
-0.347585 3 0 1
-0.347485 3 0 1
-0.347385 3 0 1
-0.347285 3 0 1
-0.347185 3 0 1
-0.347085 3 0 1
-0.346985 3 0 1
-0.346885 3 0 1
-0.346785 3 0 1
-0.346685 3 0 1
-0.346585 3 0 1
-0.346485 3 0 1
-0.346385 3 0 1
-0.346285 3 0 1
-0.346185 3 0 1
-0.346085 3 0 1
-0.345985 3 0 1
-0.345885 3 0 1
-0.345785 3 0 1
-0.345685 3 0 1
-0.345585 3 0 1
-0.345485 3 0 1
-0.345385 3 0 1
-0.345285 3 0 1
-0.345185 3 0 1
-0.345085 3 0 1
-0.344984 3 0 1
-0.344884 3 0 1
-0.344784 3 0 1
-0.344684 3 0 1
-0.344584 3 0 1
-0.344484 3 0 1
-0.344384 3 0 1
-0.344284 3 0 1
-0.344184 3 0 1
-0.344084 3 0 1
-0.343984 3 0 1
-0.343884 3 0 1
-0.343784 3 0 1
-0.343684 3 0 1
-0.343584 3 0 1
-0.343484 3 0 1
-0.343384 3 0 1
-0.343284 3 0 1
-0.343184 3 0 1
-0.343084 3 0 1
-0.342984 3 0 1
-0.342884 3 0 1
-0.342784 3 0 1
-0.342684 3 0 1
-0.342584 3 0 1
-0.342484 3 0 1
-0.342384 3 0 1
-0.342284 3 0 1
-0.342184 3 0 1
-0.342084 3 0 1
-0.341984 3 0 1
-0.341884 3 0 1
-0.341784 3 0 1
-0.341684 3 0 1
-0.341584 3 0 1
-0.341484 3 0 1
-0.341384 3 0 1
-0.341284 3 0 1
-0.341184 3 0 1
-0.341084 3 0 1
-0.340984 3 0 1
-0.340884 3 0 1
-0.340784 3 0 1
-0.340684 3 0 1
-0.340584 3 0 1
-0.340484 3 0 1
-0.340384 3 0 1
-0.340284 3 0 1
-0.340184 3 0 1
-0.340084 3 0 1
-0.339984 3 0 1
-0.339884 3 0 1
-0.339784 3 0 1
-0.339684 3 0 1
-0.339584 3 0 1
-0.339484 3 0 1
-0.339384 3 0 1
-0.339284 3 0 1
-0.339184 3 0 1
-0.339084 3 0 1
-0.338984 3 0 1
-0.338884 3 0 1
-0.338784 3 0 1
-0.338684 3 0 1
-0.338584 3 0 1
-0.338484 3 0 1
-0.338384 3 0 1
-0.338284 3 0 1
-0.338184 3 0 1
-0.338084 3 0 1
-0.337984 3 0 1
-0.337884 3 0 1
-0.337784 3 0 1
-0.337684 3 0 1
-0.337584 3 0 1
-0.337484 3 0 1
-0.337384 3 0 1
-0.337284 3 0 1
-0.337184 3 0 1
-0.337084 3 0 1
-0.336984 3 0 1
-0.336884 3 0 1
-0.336784 3 0 1
-0.336684 3 0 1
-0.336584 3 0 1
-0.336484 3 0 1
-0.336384 3 0 1
-0.336284 3 0 1
-0.336184 3 0 1
-0.336084 3 0 1
-0.335984 3 0 1
-0.335884 3 0 1
-0.335784 3 0 1
-0.335684 3 0 1
-0.335584 3 0 1
-0.335484 3 0 1
-0.335384 3 0 1
-0.335284 3 0 1
-0.335184 3 0 1
-0.335084 3 0 1
-0.334983 3 0 1
-0.334883 3 0 1
-0.334783 3 0 1
-0.334683 3 0 1
-0.334583 3 0 1
-0.334483 3 0 1
-0.334383 3 0 1
-0.334283 3 0 1
-0.334183 3 0 1
-0.334083 3 0 1
-0.333983 3 0 1
-0.333883 3 0 1
-0.333783 3 0 1
-0.333683 3 0 1
-0.333583 3 0 1
-0.333483 3 0 1
-0.333383 3 0 1
-0.333283 3 0 1
-0.333183 3 0 1
-0.333083 3 0 1
-0.332983 3 0 1
-0.332883 3 0 1
-0.332783 3 0 1
-0.332683 3 0 1
-0.332583 3 0 1
-0.332483 3 0 1
-0.332383 3 0 1
-0.332283 3 0 1
-0.332183 3 0 1
-0.332083 3 0 1
-0.331983 3 0 1
-0.331883 3 0 1
-0.331783 3 0 1
-0.331683 3 0 1
-0.331583 3 0 1
-0.331483 3 0 1
-0.331383 3 0 1
-0.331283 3 0 1
-0.331183 3 0 1
-0.331083 3 0 1
-0.330983 3 0 1
-0.330883 3 0 1
-0.330783 3 0 1
-0.330683 3 0 1
-0.330583 3 0 1
-0.330483 3 0 1
-0.330383 3 0 1
-0.330283 3 0 1
-0.330183 3 0 1
-0.330083 3 0 1
-0.329983 3 0 1
-0.329883 3 0 1
-0.329783 3 0 1
-0.329683 3 0 1
-0.329583 3 0 1
-0.329483 3 0 1
-0.329383 3 0 1
-0.329283 3 0 1
-0.329183 3 0 1
-0.329083 3 0 1
-0.328983 3 0 1
-0.328883 3 0 1
-0.328783 3 0 1
-0.328683 3 0 1
-0.328583 3 0 1
-0.328483 3 0 1
-0.328383 3 0 1
-0.328283 3 0 1
-0.328183 3 0 1
-0.328083 3 0 1
-0.327983 3 0 1
-0.327883 3 0 1
-0.327783 3 0 1
-0.327683 3 0 1
-0.327583 3 0 1
-0.327483 3 0 1
-0.327383 3 0 1
-0.327283 3 0 1
-0.327183 3 0 1
-0.327083 3 0 1
-0.326983 3 0 1
-0.326883 3 0 1
-0.326783 3 0 1
-0.326683 3 0 1
-0.326583 3 0 1
-0.326483 3 0 1
-0.326383 3 0 1
-0.326283 3 0 1
-0.326183 3 0 1
-0.326083 3 0 1
-0.325983 3 0 1
-0.325883 3 0 1
-0.325783 3 0 1
-0.325683 3 0 1
-0.325583 3 0 1
-0.325483 3 0 1
-0.325383 3 0 1
-0.325283 3 0 1
-0.325183 3 0 1
-0.325083 3 0 1
-0.324982 3 0 1
-0.324882 3 0 1
-0.324782 3 0 1
-0.324682 3 0 1
-0.324582 3 0 1
-0.324482 3 0 1
-0.324382 3 0 1
-0.324282 3 0 1
-0.324182 3 0 1
-0.324082 3 0 1
-0.323982 3 0 1
-0.323882 3 0 1
-0.323782 3 0 1
-0.323682 3 0 1
-0.323582 3 0 1
-0.323482 3 0 1
-0.323382 3 0 1
-0.323282 3 0 1
-0.323182 3 0 1
-0.323082 3 0 1
-0.322982 3 0 1
-0.322882 3 0 1
-0.322782 3 0 1
-0.322682 3 0 1
-0.322582 3 0 1
-0.322482 3 0 1
-0.322382 3 0 1
-0.322282 3 0 1
-0.322182 3 0 1
-0.322082 3 0 1
-0.321982 3 0 1
-0.321882 3 0 1
-0.321782 3 0 1
-0.321682 3 0 1
-0.321582 3 0 1
-0.321482 3 0 1
-0.321382 3 0 1
-0.321282 3 0 1
-0.321182 3 0 1
-0.321082 3 0 1
-0.320982 3 0 1
-0.320882 3 0 1
-0.320782 3 0 1
-0.320682 3 0 1
-0.320582 3 0 1
-0.320482 3 0 1
-0.320382 3 0 1
-0.320282 3 0 1
-0.320182 3 0 1
-0.320082 3 0 1
-0.319982 3 0 1
-0.319882 3 0 1
-0.319782 3 0 1
-0.319682 3 0 1
-0.319582 3 0 1
-0.319482 3 0 1
-0.319382 3 0 1
-0.319282 3 0 1
-0.319182 3 0 1
-0.319082 3 0 1
-0.318982 3 0 1
-0.318882 3 0 1
-0.318782 3 0 1
-0.318682 3 0 1
-0.318582 3 0 1
-0.318482 3 0 1
-0.318382 3 0 1
-0.318282 3 0 1
-0.318182 3 0 1
-0.318082 3 0 1
-0.317982 3 0 1
-0.317882 3 0 1
-0.317782 3 0 1
-0.317682 3 0 1
-0.317582 3 0 1
-0.317482 3 0 1
-0.317382 3 0 1
-0.317282 3 0 1
-0.317182 3 0 1
-0.317082 3 0 1
-0.316982 3 0 1
-0.316882 3 0 1
-0.316782 3 0 1
-0.316682 3 0 1
-0.316582 3 0 1
-0.316482 3 0 1
-0.316382 3 0 1
-0.316282 3 0 1
-0.316182 3 0 1
-0.316082 3 0 1
-0.315982 3 0 1
-0.315882 3 0 1
-0.315782 3 0 1
-0.315682 3 0 1
-0.315582 3 0 1
-0.315482 3 0 1
-0.315382 3 0 1
-0.315282 3 0 1
-0.315182 3 0 1
-0.315082 3 0 1
-0.314981 3 0 1
-0.314881 3 0 1
-0.314781 3 0 1
-0.314681 3 0 1
-0.314581 3 0 1
-0.314481 3 0 1
-0.314381 3 0 1
-0.314281 3 0 1
-0.314181 3 0 1
-0.314081 3 0 1
-0.313981 3 0 1
-0.313881 3 0 1
-0.313781 3 0 1
-0.313681 3 0 1
-0.313581 3 0 1
-0.313481 3 0 1
-0.313381 3 0 1
-0.313281 3 0 1
-0.313181 3 0 1
-0.313081 3 0 1
-0.312981 3 0 1
-0.312881 3 0 1
-0.312781 3 0 1
-0.312681 3 0 1
-0.312581 3 0 1
-0.312481 3 0 1
-0.312381 3 0 1
-0.312281 3 0 1
-0.312181 3 0 1
-0.312081 3 0 1
-0.311981 3 0 1
-0.311881 3 0 1
-0.311781 3 0 1
-0.311681 3 0 1
-0.311581 3 0 1
-0.311481 3 0 1
-0.311381 3 0 1
-0.311281 3 0 1
-0.311181 3 0 1
-0.311081 3 0 1
-0.310981 3 0 1
-0.310881 3 0 1
-0.310781 3 0 1
-0.310681 3 0 1
-0.310581 3 0 1
-0.310481 3 0 1
-0.310381 3 0 1
-0.310281 3 0 1
-0.310181 3 0 1
-0.310081 3 0 1
-0.309981 3 0 1
-0.309881 3 0 1
-0.309781 3 0 1
-0.309681 3 0 1
-0.309581 3 0 1
-0.309481 3 0 1
-0.309381 3 0 1
-0.309281 3 0 1
-0.309181 3 0 1
-0.309081 3 0 1
-0.308981 3 0 1
-0.308881 3 0 1
-0.308781 3 0 1
-0.308681 3 0 1
-0.308581 3 0 1
-0.308481 3 0 1
-0.308381 3 0 1
-0.308281 3 0 1
-0.308181 3 0 1
-0.308081 3 0 1
-0.307981 3 0 1
-0.307881 3 0 1
-0.307781 3 0 1
-0.307681 3 0 1
-0.307581 3 0 1
-0.307481 3 0 1
-0.307381 3 0 1
-0.307281 3 0 1
-0.307181 3 0 1
-0.307081 3 0 1
-0.306981 3 0 1
-0.306881 3 0 1
-0.306781 3 0 1
-0.306681 3 0 1
-0.306581 3 0 1
-0.306481 3 0 1
-0.306381 3 0 1
-0.306281 3 0 1
-0.306181 3 0 1
-0.306081 3 0 1
-0.305981 3 0 1
-0.305881 3 0 1
-0.305781 3 0 1
-0.305681 3 0 1
-0.305581 3 0 1
-0.305481 3 0 1
-0.305381 3 0 1
-0.305281 3 0 1
-0.305181 3 0 1
-0.305081 3 0 1
-0.30498 3 0 1
-0.30488 3 0 1
-0.30478 3 0 1
-0.30468 3 0 1
-0.30458 3 0 1
-0.30448 3 0 1
-0.30438 3 0 1
-0.30428 3 0 1
-0.30418 3 0 1
-0.30408 3 0 1
-0.30398 3 0 1
-0.30388 3 0 1
-0.30378 3 0 1
-0.30368 3 0 1
-0.30358 3 0 1
-0.30348 3 0 1
-0.30338 3 0 1
-0.30328 3 0 1
-0.30318 3 0 1
-0.30308 3 0 1
-0.30298 3 0 1
-0.30288 3 0 1
-0.30278 3 0 1
-0.30268 3 0 1
-0.30258 3 0 1
-0.30248 3 0 1
-0.30238 3 0 1
-0.30228 3 0 1
-0.30218 3 0 1
-0.30208 3 0 1
-0.30198 3 0 1
-0.30188 3 0 1
-0.30178 3 0 1
-0.30168 3 0 1
-0.30158 3 0 1
-0.30148 3 0 1
-0.30138 3 0 1
-0.30128 3 0 1
-0.30118 3 0 1
-0.30108 3 0 1
-0.30098 3 0 1
-0.30088 3 0 1
-0.30078 3 0 1
-0.30068 3 0 1
-0.30058 3 0 1
-0.30048 3 0 1
-0.30038 3 0 1
-0.30028 3 0 1
-0.30018 3 0 1
-0.30008 3 0 1
-0.29998 3 0 1
-0.29988 3 0 1
-0.29978 3 0 1
-0.29968 3 0 1
-0.29958 3 0 1
-0.29948 3 0 1
-0.29938 3 0 1
-0.29928 3 0 1
-0.29918 3 0 1
-0.29908 3 0 1
-0.29898 3 0 1
-0.29888 3 0 1
-0.29878 3 0 1
-0.29868 3 0 1
-0.29858 3 0 1
-0.29848 3 0 1
-0.29838 3 0 1
-0.29828 3 0 1
-0.29818 3 0 1
-0.29808 3 0 1
-0.29798 3 0 1
-0.29788 3 0 1
-0.29778 3 0 1
-0.29768 3 0 1
-0.29758 3 0 1
-0.29748 3 0 1
-0.29738 3 0 1
-0.29728 3 0 1
-0.29718 3 0 1
-0.29708 3 0 1
-0.29698 3 0 1
-0.29688 3 0 1
-0.29678 3 0 1
-0.29668 3 0 1
-0.29658 3 0 1
-0.29648 3 0 1
-0.29638 3 0 1
-0.29628 3 0 1
-0.29618 3 0 1
-0.29608 3 0 1
-0.29598 3 0 1
-0.29588 3 0 1
-0.29578 3 0 1
-0.29568 3 0 1
-0.29558 3 0 1
-0.29548 3 0 1
-0.29538 3 0 1
-0.29528 3 0 1
-0.29518 3 0 1
-0.29508 3 0 1
-0.294979 3 0 1
-0.294879 3 0 1
-0.294779 3 0 1
-0.294679 3 0 1
-0.294579 3 0 1
-0.294479 3 0 1
-0.294379 3 0 1
-0.294279 3 0 1
-0.294179 3 0 1
-0.294079 3 0 1
-0.293979 3 0 1
-0.293879 3 0 1
-0.293779 3 0 1
-0.293679 3 0 1
-0.293579 3 0 1
-0.293479 3 0 1
-0.293379 3 0 1
-0.293279 3 0 1
-0.293179 3 0 1
-0.293079 3 0 1
-0.292979 3 0 1
-0.292879 3 0 1
-0.292779 3 0 1
-0.292679 3 0 1
-0.292579 3 0 1
-0.292479 3 0 1
-0.292379 3 0 1
-0.292279 3 0 1
-0.292179 3 0 1
-0.292079 3 0 1
-0.291979 3 0 1
-0.291879 3 0 1
-0.291779 3 0 1
-0.291679 3 0 1
-0.291579 3 0 1
-0.291479 3 0 1
-0.291379 3 0 1
-0.291279 3 0 1
-0.291179 3 0 1
-0.291079 3 0 1
-0.290979 3 0 1
-0.290879 3 0 1
-0.290779 3 0 1
-0.290679 3 0 1
-0.290579 3 0 1
-0.290479 3 0 1
-0.290379 3 0 1
-0.290279 3 0 1
-0.290179 3 0 1
-0.290079 3 0 1
-0.289979 3 0 1
-0.289879 3 0 1
-0.289779 3 0 1
-0.289679 3 0 1
-0.289579 3 0 1
-0.289479 3 0 1
-0.289379 3 0 1
-0.289279 3 0 1
-0.289179 3 0 1
-0.289079 3 0 1
-0.288979 3 0 1
-0.288879 3 0 1
-0.288779 3 0 1
-0.288679 3 0 1
-0.288579 3 0 1
-0.288479 3 0 1
-0.288379 3 0 1
-0.288279 3 0 1
-0.288179 3 0 1
-0.288079 3 0 1
-0.287979 3 0 1
-0.287879 3 0 1
-0.287779 3 0 1
-0.287679 3 0 1
-0.287579 3 0 1
-0.287479 3 0 1
-0.287379 3 0 1
-0.287279 3 0 1
-0.287179 3 0 1
-0.287079 3 0 1
-0.286979 3 0 1
-0.286879 3 0 1
-0.286779 3 0 1
-0.286679 3 0 1
-0.286579 3 0 1
-0.286479 3 0 1
-0.286379 3 0 1
-0.286279 3 0 1
-0.286179 3 0 1
-0.286079 3 0 1
-0.285979 3 0 1
-0.285879 3 0 1
-0.285779 3 0 1
-0.285679 3 0 1
-0.285579 3 0 1
-0.285479 3 0 1
-0.285379 3 0 1
-0.285279 3 0 1
-0.285179 3 0 1
-0.285079 3 0 1
-0.284978 3 0 1
-0.284878 3 0 1
-0.284778 3 0 1
-0.284678 3 0 1
-0.284578 3 0 1
-0.284478 3 0 1
-0.284378 3 0 1
-0.284278 3 0 1
-0.284178 3 0 1
-0.284078 3 0 1
-0.283978 3 0 1
-0.283878 3 0 1
-0.283778 3 0 1
-0.283678 3 0 1
-0.283578 3 0 1
-0.283478 3 0 1
-0.283378 3 0 1
-0.283278 3 0 1
-0.283178 3 0 1
-0.283078 3 0 1
-0.282978 3 0 1
-0.282878 3 0 1
-0.282778 3 0 1
-0.282678 3 0 1
-0.282578 3 0 1
-0.282478 3 0 1
-0.282378 3 0 1
-0.282278 3 0 1
-0.282178 3 0 1
-0.282078 3 0 1
-0.281978 3 0 1
-0.281878 3 0 1
-0.281778 3 0 1
-0.281678 3 0 1
-0.281578 3 0 1
-0.281478 3 0 1
-0.281378 3 0 1
-0.281278 3 0 1
-0.281178 3 0 1
-0.281078 3 0 1
-0.280978 3 0 1
-0.280878 3 0 1
-0.280778 3 0 1
-0.280678 3 0 1
-0.280578 3 0 1
-0.280478 3 0 1
-0.280378 3 0 1
-0.280278 3 0 1
-0.280178 3 0 1
-0.280078 3 0 1
-0.279978 3 0 1
-0.279878 3 0 1
-0.279778 3 0 1
-0.279678 3 0 1
-0.279578 3 0 1
-0.279478 3 0 1
-0.279378 3 0 1
-0.279278 3 0 1
-0.279178 3 0 1
-0.279078 3 0 1
-0.278978 3 0 1
-0.278878 3 0 1
-0.278778 3 0 1
-0.278678 3 0 1
-0.278578 3 0 1
-0.278478 3 0 1
-0.278378 3 0 1
-0.278278 3 0 1
-0.278178 3 0 1
-0.278078 3 0 1
-0.277978 3 0 1
-0.277878 3 0 1
-0.277778 3 0 1
-0.277678 3 0 1
-0.277578 3 0 1
-0.277478 3 0 1
-0.277378 3 0 1
-0.277278 3 0 1
-0.277178 3 0 1
-0.277078 3 0 1
-0.276978 3 0 1
-0.276878 3 0 1
-0.276778 3 0 1
-0.276678 3 0 1
-0.276578 3 0 1
-0.276478 3 0 1
-0.276378 3 0 1
-0.276278 3 0 1
-0.276178 3 0 1
-0.276078 3 0 1
-0.275978 3 0 1
-0.275878 3 0 1
-0.275778 3 0 1
-0.275678 3 0 1
-0.275578 3 0 1
-0.275478 3 0 1
-0.275378 3 0 1
-0.275278 3 0 1
-0.275178 3 0 1
-0.275078 3 0 1
-0.274977 3 0 1
-0.274877 3 0 1
-0.274777 3 0 1
-0.274677 3 0 1
-0.274577 3 0 1
-0.274477 3 0 1
-0.274377 3 0 1
-0.274277 3 0 1
-0.274177 3 0 1
-0.274077 3 0 1
-0.273977 3 0 1
-0.273877 3 0 1
-0.273777 3 0 1
-0.273677 3 0 1
-0.273577 3 0 1
-0.273477 3 0 1
-0.273377 3 0 1
-0.273277 3 0 1
-0.273177 3 0 1
-0.273077 3 0 1
-0.272977 3 0 1
-0.272877 3 0 1
-0.272777 3 0 1
-0.272677 3 0 1
-0.272577 3 0 1
-0.272477 3 0 1
-0.272377 3 0 1
-0.272277 3 0 1
-0.272177 3 0 1
-0.272077 3 0 1
-0.271977 3 0 1
-0.271877 3 0 1
-0.271777 3 0 1
-0.271677 3 0 1
-0.271577 3 0 1
-0.271477 3 0 1
-0.271377 3 0 1
-0.271277 3 0 1
-0.271177 3 0 1
-0.271077 3 0 1
-0.270977 3 0 1
-0.270877 3 0 1
-0.270777 3 0 1
-0.270677 3 0 1
-0.270577 3 0 1
-0.270477 3 0 1
-0.270377 3 0 1
-0.270277 3 0 1
-0.270177 3 0 1
-0.270077 3 0 1
-0.269977 3 0 1
-0.269877 3 0 1
-0.269777 3 0 1
-0.269677 3 0 1
-0.269577 3 0 1
-0.269477 3 0 1
-0.269377 3 0 1
-0.269277 3 0 1
-0.269177 3 0 1
-0.269077 3 0 1
-0.268977 3 0 1
-0.268877 3 0 1
-0.268777 3 0 1
-0.268677 3 0 1
-0.268577 3 0 1
-0.268477 3 0 1
-0.268377 3 0 1
-0.268277 3 0 1
-0.268177 3 0 1
-0.268077 3 0 1
-0.267977 3 0 1
-0.267877 3 0 1
-0.267777 3 0 1
